,estado,municipio,bairros,ano,periodo,levantamento,iip,iib,A1,A2,B,C,D1,D2,E,timestamp,mosquito,longitude_latitude
703,AMAZONAS,MANAUS,LAGO AZUL,2016,agosto,2,1.12,1.12,0.0,0.0,0.0,0.0,33.33,66.67,0.0,1/8/2016,Albopictus,"(-59.97263407007227, -2.974129743085001)"
704,AMAZONAS,MANAUS,LAGO AZUL,2017,outubro,2,0.82,0.82,0.0,0.0,50.0,0.0,50.0,0.0,0.0,1/10/2017,Albopictus,"(-59.97263407007227, -2.974129743085001)"
705,AMAZONAS,MANAUS,LAGO AZUL,2017,fevereiro,1,2.01,2.01,0.0,60.0,0.0,0.0,0.0,40.0,0.0,1/2/2017,Albopictus,"(-59.97263407007227, -2.974129743085001)"
706,AMAZONAS,MANAUS,LAGO AZUL,2018,outubro,2,2.63,2.44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-59.97263407007227, -2.974129743085001)"
707,AMAZONAS,MANAUS,LAGO AZUL,2018,janeiro,1,2.63,2.44,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-59.97263407007227, -2.974129743085001)"
708,AMAZONAS,MANAUS,LAGO AZUL,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.97263407007227, -2.974129743085001)"
709,AMAZONAS,MANAUS,LAGO AZUL,2019,novembro,2,1.52,1.73,0.0,12.5,0.0,12.5,25.0,50.0,0.0,1/11/2019,Albopictus,"(-59.97263407007227, -2.974129743085001)"
710,AMAZONAS,MANAUS,LAGO AZUL,2020,fevereiro,1,1.13,1.88,0.0,20.0,20.0,0.0,40.0,20.0,0.0,1/2/2020,Albopictus,"(-59.97263407007227, -2.974129743085001)"
711,AMAZONAS,MANAUS,LIRIO DO VALE,2016,agosto,2,0.8,0.8,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/8/2016,Albopictus,"(-60.06689047272617, -3.064227353911123)"
712,AMAZONAS,MANAUS,LIRIO DO VALE,2017,outubro,2,0.4,0.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.06689047272617, -3.064227353911123)"
713,AMAZONAS,MANAUS,LIRIO DO VALE,2017,fevereiro,1,2.26,2.63,0.0,42.86,14.29,14.29,0.0,28.57,0.0,1/2/2017,Albopictus,"(-60.06689047272617, -3.064227353911123)"
714,AMAZONAS,MANAUS,LIRIO DO VALE,2018,outubro,2,0.37,0.37,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.06689047272617, -3.064227353911123)"
715,AMAZONAS,MANAUS,LIRIO DO VALE,2018,janeiro,1,0.37,0.37,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.06689047272617, -3.064227353911123)"
716,AMAZONAS,MANAUS,LIRIO DO VALE,2019,fevereiro,1,1.17,1.56,0.0,25.0,50.0,0.0,0.0,25.0,0.0,1/2/2019,Albopictus,"(-60.06689047272617, -3.064227353911123)"
717,AMAZONAS,MANAUS,LIRIO DO VALE,2019,novembro,2,0.47,0.47,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.06689047272617, -3.064227353911123)"
718,AMAZONAS,MANAUS,LIRIO DO VALE,2020,fevereiro,1,0.85,0.85,0.0,50.0,0.0,0.0,25.0,25.0,0.0,1/2/2020,Albopictus,"(-60.06689047272617, -3.064227353911123)"
719,AMAZONAS,MANAUS,MAUAZINHO,2016,agosto,2,0.62,0.83,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.92139390777727, -3.098441544617763)"
720,AMAZONAS,MANAUS,MAUAZINHO,2017,outubro,2,1.35,1.81,0.0,0.0,37.5,0.0,12.5,50.0,0.0,1/10/2017,Albopictus,"(-59.92139390777727, -3.098441544617763)"
721,AMAZONAS,MANAUS,MAUAZINHO,2017,fevereiro,1,2.76,3.46,0.0,33.33,20.0,0.0,0.0,46.67,0.0,1/2/2017,Albopictus,"(-59.92139390777727, -3.098441544617763)"
722,AMAZONAS,MANAUS,MAUAZINHO,2018,janeiro,1,4.15,4.59,0.0,19.05,23.81,0.0,9.52,47.62,0.0,1/1/2018,Albopictus,"(-59.92139390777727, -3.098441544617763)"
723,AMAZONAS,MANAUS,MAUAZINHO,2019,fevereiro,1,1.15,2.54,0.0,18.18,36.36,0.0,9.09,36.36,0.0,1/2/2019,Albopictus,"(-59.92139390777727, -3.098441544617763)"
724,AMAZONAS,MANAUS,MAUAZINHO,2019,novembro,2,1.16,1.16,0.0,20.0,20.0,0.0,20.0,40.0,0.0,1/11/2019,Albopictus,"(-59.92139390777727, -3.098441544617763)"
725,AMAZONAS,MANAUS,MAUAZINHO,2020,fevereiro,1,2.55,3.94,0.0,23.53,11.76,5.88,17.65,41.18,0.0,1/2/2020,Albopictus,"(-59.92139390777727, -3.098441544617763)"
726,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2016,agosto,2,0.45,0.45,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1/8/2016,Albopictus,
727,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2017,outubro,2,2.46,3.35,0.0,21.05,15.79,5.26,10.53,47.37,0.0,1/10/2017,Albopictus,
728,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2017,fevereiro,1,2.66,3.87,0.0,12.5,18.75,6.25,12.5,50.0,0.0,1/2/2017,Albopictus,
729,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2018,outubro,2,0.22,0.22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,
730,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2018,janeiro,1,0.22,0.22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,
731,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2019,fevereiro,1,0.9,1.8,0.0,0.0,12.5,25.0,37.5,25.0,0.0,1/2/2019,Albopictus,
732,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2019,novembro,2,0.68,0.79,0.0,0.0,42.86,0.0,14.29,42.86,0.0,1/11/2019,Albopictus,
733,AMAZONAS,MANAUS,MONTE DAS OLIVEIRA,2020,fevereiro,1,0.44,0.44,0.0,0.0,50.0,0.0,50.0,0.0,0.0,1/2/2020,Albopictus,
734,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.00075494462043, -3.133153603121548)"
735,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.00075494462043, -3.133153603121548)"
736,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.00075494462043, -3.133153603121548)"
737,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2018,outubro,2,1.69,1.69,0.0,33.33,33.33,0.0,0.0,33.33,0.0,1/10/2018,Albopictus,"(-60.00075494462043, -3.133153603121548)"
738,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2018,janeiro,1,1.69,1.69,0.0,33.33,33.33,0.0,0.0,33.33,0.0,1/1/2018,Albopictus,"(-60.00075494462043, -3.133153603121548)"
739,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.00075494462043, -3.133153603121548)"
740,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2019,novembro,2,1.72,3.45,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1/11/2019,Albopictus,"(-60.00075494462043, -3.133153603121548)"
741,AMAZONAS,MANAUS,MORRO DA LIBERDADE,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.00075494462043, -3.133153603121548)"
742,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.03135675873179, -3.132113922995038)"
743,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.03135675873179, -3.132113922995038)"
744,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.03135675873179, -3.132113922995038)"
745,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2018,outubro,2,0.8,0.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2018,Albopictus,"(-60.03135675873179, -3.132113922995038)"
746,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2018,janeiro,1,0.8,0.8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/1/2018,Albopictus,"(-60.03135675873179, -3.132113922995038)"
747,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.03135675873179, -3.132113922995038)"
748,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.03135675873179, -3.132113922995038)"
749,AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.03135675873179, -3.132113922995038)"
750,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,
751,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2017,outubro,2,0.26,0.26,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,
752,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2017,fevereiro,1,0.58,0.58,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,
753,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2018,outubro,2,0.55,0.55,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1/10/2018,Albopictus,
754,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2018,janeiro,1,0.55,0.55,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1/1/2018,Albopictus,
755,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,
756,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,
757,AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2020,fevereiro,1,0.61,0.61,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2020,Albopictus,
758,AMAZONAS,MANAUS,NOVA CIDADE,2016,agosto,2,0.22,0.22,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/8/2016,Albopictus,"(-59.96567448294771, -3.006879622610751)"
759,AMAZONAS,MANAUS,NOVA CIDADE,2017,outubro,2,2.14,1.49,0.0,46.15,15.38,0.0,0.0,38.46,0.0,1/10/2017,Albopictus,"(-59.96567448294771, -3.006879622610751)"
760,AMAZONAS,MANAUS,NOVA CIDADE,2017,fevereiro,1,1.5,1.74,0.0,53.33,33.33,0.0,0.0,13.33,0.0,1/2/2017,Albopictus,"(-59.96567448294771, -3.006879622610751)"
761,AMAZONAS,MANAUS,NOVA CIDADE,2018,outubro,2,2.38,1.38,0.0,30.77,38.46,0.0,7.69,23.08,0.0,1/10/2018,Albopictus,"(-59.96567448294771, -3.006879622610751)"
762,AMAZONAS,MANAUS,NOVA CIDADE,2018,janeiro,1,1.38,1.38,0.0,30.77,38.46,0.0,7.69,23.08,0.0,1/1/2018,Albopictus,"(-59.96567448294771, -3.006879622610751)"
763,AMAZONAS,MANAUS,NOVA CIDADE,2019,fevereiro,1,0.2,0.3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.96567448294771, -3.006879622610751)"
764,AMAZONAS,MANAUS,NOVA CIDADE,2019,novembro,2,0.46,0.92,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/11/2019,Albopictus,"(-59.96567448294771, -3.006879622610751)"
765,AMAZONAS,MANAUS,NOVA CIDADE,2020,fevereiro,1,0.11,0.34,0.0,33.33,0.0,0.0,0.0,66.67,0.0,1/2/2020,Albopictus,"(-59.96567448294771, -3.006879622610751)"
766,AMAZONAS,MANAUS,NOVA ESPERANCA,2016,agosto,2,1.4,2.1,0.0,50.0,16.67,0.0,0.0,33.33,0.0,1/8/2016,Albopictus,"(-60.05981990830443, -3.074373566113199)"
767,AMAZONAS,MANAUS,NOVA ESPERANCA,2017,outubro,2,1.03,1.03,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/10/2017,Albopictus,"(-60.05981990830443, -3.074373566113199)"
768,AMAZONAS,MANAUS,NOVA ESPERANCA,2017,fevereiro,1,0.37,0.37,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.05981990830443, -3.074373566113199)"
769,AMAZONAS,MANAUS,NOVA ESPERANCA,2018,outubro,2,1.87,1.87,0.0,40.0,40.0,0.0,0.0,20.0,0.0,1/10/2018,Albopictus,"(-60.05981990830443, -3.074373566113199)"
770,AMAZONAS,MANAUS,NOVA ESPERANCA,2018,janeiro,1,1.87,1.87,0.0,40.0,40.0,0.0,0.0,20.0,0.0,1/1/2018,Albopictus,"(-60.05981990830443, -3.074373566113199)"
771,AMAZONAS,MANAUS,NOVA ESPERANCA,2019,fevereiro,1,2.18,2.49,0.0,12.5,62.5,0.0,12.5,12.5,0.0,1/2/2019,Albopictus,"(-60.05981990830443, -3.074373566113199)"
772,AMAZONAS,MANAUS,NOVA ESPERANCA,2019,novembro,2,0.4,2.43,0.0,16.67,50.0,0.0,16.67,16.67,0.0,1/11/2019,Albopictus,"(-60.05981990830443, -3.074373566113199)"
773,AMAZONAS,MANAUS,NOVA ESPERANCA,2020,fevereiro,1,1.13,1.5,0.0,0.0,25.0,25.0,0.0,50.0,0.0,1/2/2020,Albopictus,"(-60.05981990830443, -3.074373566113199)"
774,AMAZONAS,MANAUS,NOVO ALEIXO,2016,agosto,2,0.14,0.14,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/8/2016,Albopictus,"(-59.94079262640714, -3.038582891874704)"
775,AMAZONAS,MANAUS,NOVO ALEIXO,2017,outubro,2,0.99,1.36,0.0,36.36,9.09,4.55,13.64,36.36,0.0,1/10/2017,Albopictus,"(-59.94079262640714, -3.038582891874704)"
776,AMAZONAS,MANAUS,NOVO ALEIXO,2017,fevereiro,1,1.5,2.02,0.0,12.9,12.9,0.0,6.45,67.74,0.0,1/2/2017,Albopictus,"(-59.94079262640714, -3.038582891874704)"
777,AMAZONAS,MANAUS,NOVO ALEIXO,2018,outubro,2,2.63,1.82,0.0,24.14,24.14,10.34,17.24,20.69,3.45,1/10/2018,Albopictus,"(-59.94079262640714, -3.038582891874704)"
778,AMAZONAS,MANAUS,NOVO ALEIXO,2018,janeiro,1,2.63,1.82,0.0,24.14,24.14,10.34,17.24,20.69,3.45,1/1/2018,Albopictus,"(-59.94079262640714, -3.038582891874704)"
779,AMAZONAS,MANAUS,NOVO ALEIXO,2019,fevereiro,1,1.0,1.3,0.0,27.27,18.18,0.0,18.18,36.36,0.0,1/2/2019,Albopictus,"(-59.94079262640714, -3.038582891874704)"
780,AMAZONAS,MANAUS,NOVO ALEIXO,2019,novembro,2,1.01,1.21,0.0,33.33,16.67,0.0,8.33,41.67,0.0,1/11/2019,Albopictus,"(-59.94079262640714, -3.038582891874704)"
781,AMAZONAS,MANAUS,NOVO ALEIXO,2020,fevereiro,1,0.44,0.52,0.0,42.86,0.0,14.29,28.57,0.0,28.57,1/2/2020,Albopictus,"(-59.94079262640714, -3.038582891874704)"
782,AMAZONAS,MANAUS,NOVO ISRAEL,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.01442282609464, -3.019537284727383)"
783,AMAZONAS,MANAUS,NOVO ISRAEL,2017,outubro,2,0.38,0.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/10/2017,Albopictus,"(-60.01442282609464, -3.019537284727383)"
784,AMAZONAS,MANAUS,NOVO ISRAEL,2017,fevereiro,1,1.19,1.19,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,"(-60.01442282609464, -3.019537284727383)"
785,AMAZONAS,MANAUS,NOVO ISRAEL,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-60.01442282609464, -3.019537284727383)"
786,AMAZONAS,MANAUS,NOVO ISRAEL,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-60.01442282609464, -3.019537284727383)"
787,AMAZONAS,MANAUS,NOVO ISRAEL,2019,fevereiro,1,2.9,0.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,1/2/2019,Albopictus,"(-60.01442282609464, -3.019537284727383)"
788,AMAZONAS,MANAUS,NOVO ISRAEL,2019,novembro,2,0.42,0.42,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.01442282609464, -3.019537284727383)"
789,AMAZONAS,MANAUS,NOVO ISRAEL,2020,fevereiro,1,0.38,0.38,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.01442282609464, -3.019537284727383)"
790,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.98718576501398, -3.06944757636663)"
791,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2017,outubro,2,0.91,1.56,0.0,0.0,8.33,8.33,0.0,83.33,0.0,1/10/2017,Albopictus,"(-59.98718576501398, -3.06944757636663)"
792,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2017,fevereiro,1,0.25,0.38,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/2/2017,Albopictus,"(-59.98718576501398, -3.06944757636663)"
793,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2018,outubro,2,1.18,2.15,0.0,5.0,15.0,10.0,15.0,55.0,0.0,1/10/2018,Albopictus,"(-59.98718576501398, -3.06944757636663)"
794,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2018,janeiro,1,1.18,2.15,0.0,5.0,15.0,10.0,15.0,55.0,0.0,1/1/2018,Albopictus,"(-59.98718576501398, -3.06944757636663)"
795,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2019,fevereiro,1,0.42,0.7,0.0,0.0,40.0,0.0,0.0,40.0,20.0,1/2/2019,Albopictus,"(-59.98718576501398, -3.06944757636663)"
796,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2019,novembro,2,0.12,0.24,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/11/2019,Albopictus,"(-59.98718576501398, -3.06944757636663)"
797,AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2020,fevereiro,1,0.27,0.54,0.0,0.0,50.0,0.0,0.0,0.0,50.0,1/2/2020,Albopictus,"(-59.98718576501398, -3.06944757636663)"
798,AMAZONAS,MANAUS,PETROPOLIS,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.98868462913721, -3.093508724973419)"
799,AMAZONAS,MANAUS,PETROPOLIS,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.98868462913721, -3.093508724973419)"
800,AMAZONAS,MANAUS,PETROPOLIS,2017,fevereiro,1,0.3,0.3,0.0,50.0,0.0,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,"(-59.98868462913721, -3.093508724973419)"
801,AMAZONAS,MANAUS,PETROPOLIS,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.98868462913721, -3.093508724973419)"
802,AMAZONAS,MANAUS,PETROPOLIS,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.98868462913721, -3.093508724973419)"
803,AMAZONAS,MANAUS,PETROPOLIS,2019,fevereiro,1,2.01,2.79,0.0,5.56,0.0,5.56,16.67,72.22,0.0,1/2/2019,Albopictus,"(-59.98868462913721, -3.093508724973419)"
804,AMAZONAS,MANAUS,PETROPOLIS,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.98868462913721, -3.093508724973419)"
805,AMAZONAS,MANAUS,PETROPOLIS,2020,fevereiro,1,0.96,1.61,0.0,0.0,0.0,0.0,30.0,70.0,0.0,1/2/2020,Albopictus,"(-59.98868462913721, -3.093508724973419)"
806,AMAZONAS,MANAUS,PLANALTO,2016,agosto,2,0.29,0.29,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/8/2016,Albopictus,"(-60.0570965906611, -3.05426692226595)"
807,AMAZONAS,MANAUS,PLANALTO,2017,outubro,2,2.88,4.61,0.0,12.5,31.25,6.25,37.5,12.5,0.0,1/10/2017,Albopictus,"(-60.0570965906611, -3.05426692226595)"
808,AMAZONAS,MANAUS,PLANALTO,2017,fevereiro,1,5.09,6.55,0.0,11.11,55.56,0.0,16.67,16.67,0.0,1/2/2017,Albopictus,"(-60.0570965906611, -3.05426692226595)"
809,AMAZONAS,MANAUS,PLANALTO,2018,outubro,2,1.37,1.92,0.0,0.0,0.0,0.0,28.57,71.43,0.0,1/10/2018,Albopictus,"(-60.0570965906611, -3.05426692226595)"
810,AMAZONAS,MANAUS,PLANALTO,2018,janeiro,1,1.37,1.92,0.0,0.0,0.0,0.0,28.57,71.43,0.0,1/1/2018,Albopictus,"(-60.0570965906611, -3.05426692226595)"
811,AMAZONAS,MANAUS,PLANALTO,2019,fevereiro,1,0.93,0.93,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.0570965906611, -3.05426692226595)"
812,AMAZONAS,MANAUS,PLANALTO,2019,novembro,2,0.89,1.11,0.0,80.0,0.0,0.0,0.0,20.0,0.0,1/11/2019,Albopictus,"(-60.0570965906611, -3.05426692226595)"
813,AMAZONAS,MANAUS,PLANALTO,2020,fevereiro,1,1.28,1.28,0.0,40.0,0.0,0.0,40.0,0.0,20.0,1/2/2020,Albopictus,"(-60.0570965906611, -3.05426692226595)"
814,AMAZONAS,MANAUS,PONTA NEGRA,2016,agosto,2,9.02,13.93,0.0,5.88,23.53,0.0,11.76,58.82,0.0,1/8/2016,Albopictus,"(-60.09035917890163, -3.003971279743646)"
815,AMAZONAS,MANAUS,PONTA NEGRA,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.09035917890163, -3.003971279743646)"
816,AMAZONAS,MANAUS,PONTA NEGRA,2017,fevereiro,1,2.96,4.14,0.0,0.0,0.0,57.14,0.0,28.57,14.29,1/2/2017,Albopictus,"(-60.09035917890163, -3.003971279743646)"
817,AMAZONAS,MANAUS,PONTA NEGRA,2018,outubro,2,2.56,6.41,0.0,0.0,0.0,20.0,30.0,10.0,40.0,1/10/2018,Albopictus,"(-60.09035917890163, -3.003971279743646)"
818,AMAZONAS,MANAUS,PONTA NEGRA,2018,janeiro,1,2.56,6.41,0.0,0.0,0.0,20.0,30.0,10.0,40.0,1/1/2018,Albopictus,"(-60.09035917890163, -3.003971279743646)"
819,AMAZONAS,MANAUS,PONTA NEGRA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.09035917890163, -3.003971279743646)"
820,AMAZONAS,MANAUS,PONTA NEGRA,2019,novembro,2,1.86,1.86,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.09035917890163, -3.003971279743646)"
821,AMAZONAS,MANAUS,PONTA NEGRA,2020,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2020,Albopictus,"(-60.09035917890163, -3.003971279743646)"
822,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.01089722517016, -3.117198703827361)"
823,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.01089722517016, -3.117198703827361)"
824,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.01089722517016, -3.117198703827361)"
825,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2018,outubro,2,2.07,3.11,0.0,0.0,0.0,16.67,16.67,66.67,0.0,1/10/2018,Albopictus,"(-60.01089722517016, -3.117198703827361)"
826,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2018,janeiro,1,2.07,3.11,0.0,0.0,0.0,16.67,16.67,66.67,0.0,1/1/2018,Albopictus,"(-60.01089722517016, -3.117198703827361)"
827,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2019,fevereiro,1,1.08,1.08,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1/2/2019,Albopictus,"(-60.01089722517016, -3.117198703827361)"
828,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2019,novembro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-60.01089722517016, -3.117198703827361)"
829,AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2020,fevereiro,1,1.38,1.38,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2020,Albopictus,"(-60.01089722517016, -3.117198703827361)"
830,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.02658227725176, -3.115950136436873)"
831,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-60.02658227725176, -3.115950136436873)"
832,AMAZONAS,MANAUS,PRESIDENTE VARGAS,2017,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-60.02658227725176, -3.115950136436873)"
